[20:06:37] [main/INFO]: ModLauncher running: args [--username, Volixia666, --version, forge-47.2.0, --gameDir, C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2), --assetsDir, C:\Users\olivi\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, c5e41b1aa38e4d12a80578b67734a038, --accessToken, ????????, --clientId, NTQwNjViMDUtZDkzNy00M2U1LWIzMTQtNWFkYWVlNTExNDIx, --xuid, 2535421912994388, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\olivi\curseforge\minecraft\Install\quickPlay\java\1713143194986.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[20:06:37] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[20:06:39] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[20:06:39] [main/INFO]: Trying GL version 4.6
[20:06:39] [main/INFO]: Requested GL version 4.6 got version 4.6
[20:06:39] [main/INFO]: Redirector CoreMod initialized successfully!
[20:06:39] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 536.99, NVIDIA Corporation
[20:06:39] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/olivi/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[20:06:39] [main/INFO]: ? Processing 120 client sides mods with 0 skipped entries ...
[20:06:39] [main/INFO]: ? No need to update client side mods config file C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\config\adaptive_performance_tweaks\client_side_mods.list
[20:06:39] [main/INFO]: ? Processing 120 client sides mods with 3 skipped entries ...
[20:06:39] [main/INFO]: [Mod Optimizer] ? init with game dir C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2) and mods dir C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\mods for target CLIENT
[20:06:39] [main/INFO]: [Mod Optimizer] ? Optimizing Duplicated Mods ...
[20:06:39] [main/INFO]: [Duplicated Mods] checking ~212 mods in C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\mods for duplication with file extension .jar ...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Nether Obsidian Spikes...
[20:07:03] [modloading-worker-0/INFO]: Constructing module New Stone Types...
[20:07:03] [modloading-worker-0/INFO]: Constructing module No Durability On Cosmetics...
[20:07:03] [modloading-worker-0/INFO]: Constructing module No More Lava Pockets...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Obsidian Plate...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Overlay Shader...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Parrot Eggs...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pat The Dogs...
[20:07:03] [modloading-worker-0/INFO]: Redirecting net/mehvahdjukaar/supplementaries/common/misc/songs/SongsManager$Source
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pathfinder Maps...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Permafrost...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Petals On Water...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pickarang...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pig Litters...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pipes...
[20:07:03] [modloading-worker-0/INFO]: Redirecting net/mehvahdjukaar/moonlight/api/fluids/SoftFluid$TintMethod
[20:07:03] [modloading-worker-0/INFO]: Constructing module Pistons Move Tile Entities...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Poison Potato Usage...
[20:07:03] [modloading-worker-0/INFO]: Redirecting dev/latvian/mods/kubejs/util/JSObjectType
[20:07:03] [modloading-worker-0/INFO]: Constructing module Quick Armor Swapping...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Rainbow Lamps...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Raw Metal Bricks...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Reacharound Placing...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Redstone Randomizer...
[20:07:03] [modloading-worker-0/INFO]: example.js#5: Hello, World! (Loaded startup scripts)
[20:07:03] [modloading-worker-0/INFO]: Constructing module Renewable Spore Blossoms...
[20:07:03] [modloading-worker-0/INFO]: Loaded script startup_scripts:example.js in 0.127 s
[20:07:03] [modloading-worker-0/INFO]: Constructing module Replace Scaffolding...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Rope...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Safer Creatures...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Seed Pouch...
[20:07:03] [modloading-worker-0/INFO]: Loaded 1/1 KubeJS startup scripts in 1.094 s with 0 errors and 0 warnings
[20:07:03] [modloading-worker-0/INFO]: Redirecting dev/latvian/mods/kubejs/event/EventResult$Type
[20:07:03] [modloading-worker-0/INFO]: Constructing module Shear Vines...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Shiba...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Shingles...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Shulker Packing...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Simple Harvest...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Skull Pikes...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Slabs To Blocks...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Slime In A Bucket...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Slimes To Magma Cubes...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Snow Golem Player Heads...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Soul Candles...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Soul Sandstone...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Spawner Replacer...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Spiral Spires...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Stonelings...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Stools...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Sturdy Stone...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Thatch...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Tiny Potato...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Torch Arrow...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Toretoise...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Totem Of Holding...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Trowel...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Usage Ticker...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Uses For Curses...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Utility Recipes...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Animal Textures...
[20:07:03] [modloading-worker-0/INFO]: Redirecting org/violetmoon/quark/content/client/module/VariantAnimalTexturesModule$VariantTextureType
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Bookshelves...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Chests...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Furnaces...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Ladders...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Variant Selector...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Vertical Planks...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Vertical Slabs...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Vexes Die With Their Masters...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Villager Rerolling Rework...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Villagers Follow Emeralds...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Wooden Posts...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Wool Shuts Up Minecarts...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Wraith...
[20:07:03] [modloading-worker-0/INFO]: Constructing module Zombie Villagers On Normal...
[20:07:03] [modloading-worker-0/INFO]: Constructing module More Stone Variants...
[20:07:03] [modloading-worker-0/INFO]: Constructed 163 modules.
[20:07:03] [modloading-worker-0/INFO]: Dispatching ZModulesReady to 1 listener
[20:07:03] [modloading-worker-0/INFO]: Added bindings for script type CLIENT from mod 'almostunified': [AlmostUnified]
[20:07:03] [modloading-worker-0/INFO]: example.js#5: Hello, World! (Loaded client scripts)
[20:07:03] [modloading-worker-0/INFO]: Loaded script client_scripts:example.js in 0.001 s
[20:07:03] [modloading-worker-0/INFO]: Loaded 1/1 KubeJS client scripts in 0.025 s with 0 errors and 0 warnings
[20:07:03] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:send_data_from_client
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:send_data_from_server
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:paint
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:add_stage
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:remove_stage
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:sync_stages
[20:07:03] [modloading-worker-0/INFO]: Registering C2S receiver with id kubejs:first_click
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:toast
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:reload_startup_scripts
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_server_errors
[20:07:03] [modloading-worker-0/INFO]: Registering S2C receiver with id kubejs:display_client_errors
[20:07:04] [modloading-worker-0/INFO]: Redirecting com/endertech/minecraft/mods/adpother/init/Respirators$BuiltIn
[20:07:04] [modloading-worker-0/INFO]: Redirecting com/endertech/minecraft/mods/adpother/init/Torches$BuiltInEmitters
[20:07:05] [modloading-worker-0/INFO]: Redirecting com/endertech/minecraft/mods/adpother/init/Breakables$BuiltInBreakables
[20:07:05] [modloading-worker-0/INFO]: Redirecting com/endertech/minecraft/mods/adpother/events/WorldEvents$Alignment
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/transform/serializer/TransformReplaceSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/transform/serializer/TransformDamageSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/transform/serializer/TransformCustomSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/condition/serializer/ConditionDamagedSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/condition/serializer/ConditionAnyDamagedSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/blamejared/crafttweaker/api/ingredient/condition/serializer/ConditionCustomSerializer
[20:07:05] [Render thread/INFO]: Redirecting com/illusivesoulworks/spectrelib/config/SpectreConfig$Type
[20:07:05] [Render thread/INFO]: Redirecting com/github/kay9/dragonmounts/habitats/DragonBreathHabitat
[20:07:05] [Render thread/INFO]: Redirecting net/minecraft/network/chat/ChatTypeDecoration$Parameter
[20:07:06] [Render thread/INFO]: Redirecting net/minecraft/world/level/block/RenderShape
[20:07:06] [Render thread/INFO]: Dispatching ZRegister to 3 listeners
[20:07:06] [Render thread/INFO]: Dispatching ZRegister$Post to 1 listener
[20:07:06] [Render thread/WARN]: Registry minecraft:sound_event: The object net.minecraft.sounds.SoundEvent@5537d818 has been registered twice for the same name treechop:chop_wood.
[20:07:06] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:06] [Render thread/INFO]: Dispatching ZRegister to 97 listeners
[20:07:06] [Render thread/INFO]: Redirecting org/violetmoon/quark/content/building/block/WoodPostBlock$PostSideType
[20:07:06] [Render thread/INFO]: Redirecting org/violetmoon/quark/base/util/CorundumColor
[20:07:06] [Render thread/INFO]: Redirecting org/violetmoon/quark/content/automation/block/CrafterBlock$PowerState
[20:07:06] [Render thread/INFO]: Redirecting org/violetmoon/quark/content/automation/base/RandomizerPowerState
[20:07:06] [Render thread/INFO]: Dispatching ZRegister$Post to 6 listeners
[20:07:06] [Render thread/INFO]: Redirecting org/violetmoon/quark/content/building/block/VerticalSlabBlock$VerticalSlabType
[20:07:06] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:06] [Render thread/INFO]: Redirecting com/legacy/structure_gel/api/block/base/IStructureGel$Behavior
[20:07:06] [Render thread/INFO]: Redirecting ovh/corail/woodcutter/compatibility/SupportMods
[20:07:07] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adchimneys/blocks/Chimney$Part
[20:07:07] [Render thread/INFO]: Redirecting com/smashingmods/alchemylib/api/blockentity/power/PowerState
[20:07:07] [Render thread/INFO]: Redirecting biomesoplenty/common/block/state/properties/QuarterProperty
[20:07:07] [Render thread/INFO]: Redirecting dev/xkmc/fruitsdelight/content/block/PassableLeavesBlock$State
[20:07:07] [Render thread/INFO]: Redirecting dev/xkmc/fruitsdelight/content/block/DurianLeavesBlock$Fruit
[20:07:07] [Render thread/INFO]: Redirecting dev/xkmc/fruitsdelight/content/block/DurianLeavesBlock$Leaf
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/natural/BrewberryBushBlock$Type
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/util/IFluidLoggable$FluidLogging
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/natural/SkyDripstoneBlock$Section
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/natural/SkyDripstoneBlock$Type
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/natural/LargeLilyPadBlock$Corner
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/natural/FruitLeavesBlock$Growth
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/construction/SkyPressurePlateBlock$Sensitivity
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/entities/util/SkiesDungeonType
[20:07:07] [Render thread/INFO]: Redirecting com/legacy/blue_skies/blocks/misc/TrophyBlock$Tier
[20:07:07] [Render thread/INFO]: Redirecting com/hollingsworth/arsnouveau/common/block/ThreePartBlock
[20:07:07] [Render thread/INFO]: Redirecting net/blay09/mods/cookingforblockheads/block/FridgeBlock$FridgeModelType
[20:07:07] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adpother/blocks/Pollutant$Density
[20:07:07] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adpother/pollution/ChunkPollution$Influence
[20:07:07] [Render thread/INFO]: Redirecting com/endertech/minecraft/forge/world/Dimensions
[20:07:07] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adpother/blocks/FilterFrame$Condition
[20:07:07] [Render thread/INFO]: Redirecting vectorwing/farmersdelight/common/block/state/CookingPotSupport
[20:07:07] [Render thread/INFO]: Redirecting com/flanks255/simplylight/blocks/LampPost$Position
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/VerticalSlabState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/PillarState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/StoolState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/HedgeState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/BenchState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/MountState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/SofaState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/ShopSignState
[20:07:07] [Render thread/INFO]: Redirecting com/mrh0/buildersaddition/state/PlanterState
[20:07:07] [Render thread/INFO]: Redirecting satisfyu/vinery/util/LineConnectingType
[20:07:07] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:07] [Render thread/INFO]: Redirecting net/minecraft/data/BlockFamily$Variant
[20:07:08] [Render thread/INFO]: Redirecting net/p3pp3rf1y/sophisticatedstorage/block/VerticalFacing
[20:07:08] [Render thread/INFO]: Redirecting net/blay09/mods/waystones/api/WaystoneOrigin
[20:07:08] [Render thread/INFO]: Redirecting net/blay09/mods/waystones/block/WarpPlateBlock$WarpPlateStatus
[20:07:08] [Render thread/INFO]: Redirecting com/tynoxs/buildersdelight/content/block/custom/BlockInteractive$BlockInteractiveState
[20:07:08] [Render thread/INFO]: Redirecting com/tynoxs/buildersdelight/content/block/custom/BlockFlatInteractive$BlockInteractiveState
[20:07:08] [Render thread/INFO]: Redirecting com/tynoxs/buildersdelight/content/block/custom/BlockSmallTable$TableTexture
[20:07:08] [Render thread/INFO]: Redirecting mcjty/lib/blocks/RotationType
[20:07:08] [Render thread/INFO]: Redirecting mcjty/lib/varia/WrenchUsage
[20:07:08] [Render thread/INFO]: Redirecting mcjty/lib/api/smartwrench/SmartWrenchMode
[20:07:08] [Render thread/INFO]: Redirecting mcjty/xnet/modules/cables/ConnectorType
[20:07:08] [Render thread/INFO]: Redirecting mcjty/xnet/modules/cables/CableColor
[20:07:08] [Render thread/INFO]: Redirecting mcjty/xnet/modules/cables/blocks/GenericCableBlock$CableBlockType
[20:07:08] [Render thread/INFO]: Redirecting club/someoneice/cofe_delight/util/BlockBean$CAP
[20:07:08] [Render thread/INFO]: Redirecting com/smashingmods/chemlib/api/ChemicalBlockType
[20:07:08] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:08] [Render thread/INFO]: Initialized block sets in 31ms
[20:07:08] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:08] [Render thread/INFO]: Redirecting daripher/skilltree/skill/bonus/multiplier/NoneLivingMultiplier
[20:07:08] [Render thread/INFO]: Redirecting daripher/skilltree/skill/bonus/condition/living/NoneLivingCondition
[20:07:08] [Render thread/INFO]: Redirecting daripher/skilltree/skill/bonus/condition/damage/NoneDamageCondition
[20:07:08] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:08] [Render thread/INFO]: Redirecting de/ellpeck/naturesaura/reg/ModItemTier
[20:07:08] [Render thread/INFO]: Redirecting de/ellpeck/naturesaura/reg/ModArmorMaterial
[20:07:08] [Render thread/INFO]: Redirecting biomesoplenty/common/entity/BoatBOP$ModelType
[20:07:08] [Render thread/INFO]: Redirecting samebutdifferent/ecologics/entity/ModBoat$Type
[20:07:08] [Render thread/INFO]: Redirecting com/legacy/blue_skies/items/util/SkiesItemTier
[20:07:08] [Render thread/INFO]: Redirecting com/legacy/blue_skies/items/util/SkiesArmorMaterial
[20:07:08] [Render thread/INFO]: Redirecting net/minecraft/world/level/block/entity/ShulkerBoxBlockEntity$AnimationStatus
[20:07:08] [Render thread/INFO]: Redirecting immersive_aircraft/entity/misc/WeaponMount$Type
[20:07:08] [Render thread/INFO]: Redirecting net/blay09/mods/cookingforblockheads/item/ItemRecipeBook$RecipeBookEdition
[20:07:08] [Render thread/INFO]: Redirecting com/github/alexthe666/alexsmobs/item/ItemEcholocator$EchoType
[20:07:08] [Render thread/INFO]: Redirecting net/p3pp3rf1y/sophisticatedcore/upgrades/filter/Direction
[20:07:08] [Render thread/INFO]: Resource provider initialized, side is CLIENT
[20:07:08] [Render thread/INFO]: Redirecting satisfyu/herbalbrews/util/HerbalBrewsTiers
[20:07:08] [Render thread/INFO]: Redirecting dev/ftb/mods/ftbquests/item/ScreenBlockItem$ScreenSize
[20:07:08] [Render thread/INFO]: Redirecting quek/undergarden/registry/UGArmorMaterials
[20:07:08] [Render thread/INFO]: Redirecting quek/undergarden/registry/UGItemTiers
[20:07:08] [Render thread/INFO]: Redirecting quek/undergarden/entity/UGBoat$Type
[20:07:08] [Render thread/INFO]: Redirecting net/brnbrd/delightful/common/item/DelightfulTiers
[20:07:08] [Render thread/INFO]: Redirecting net/brnbrd/delightful/common/item/ICompat$Strategy
[20:07:08] [Render thread/INFO]: Redirecting net/p3pp3rf1y/sophisticatedstorage/item/StorageTierUpgradeItem$TierUpgrade
[20:07:08] [Render thread/INFO]: Redirecting net/minecraft/world/level/GameRules$Category
[20:07:08] [Render thread/INFO]: Redirecting net/sweenus/simplyswords/item/ModToolMaterial
[20:07:09] [Render thread/INFO]: Redirecting net/mehvahdjukaar/supplementaries/common/entities/BombEntity$BombType
